paperID,topicID,topicName,paperTitle,relationship,similarity,sourceChildTopic
8,10021,9.3 Engineering Education & Research,Scoping review of character development pedagogies in engineering education,ancestor,0.833891162655414,479
8,10017,9. INTERDISCIPLINARY & EMERGING FIELDS,Scoping review of character development pedagogies in engineering education,ancestor,0.833891162655414,479
8,10224,"An Orientations Approach To Public Deliberation,  Deliberative Cartographies Of Ai And Environmental Justice""",Scoping review of character development pedagogies in engineering education,ancestor,0.833891162655414,479
8,10151,"9.4.2 Ethics & Policy,",Scoping review of character development pedagogies in engineering education,ancestor,0.6461520848102648,452
8,10018,"9.4 Science,  Technology & Society",Scoping review of character development pedagogies in engineering education,ancestor,0.6461520848102648,452
8,10022,9.3.1 Engineering Education,Scoping review of character development pedagogies in engineering education,ancestor,0.6010358756110479,1240
8,479,"""Engineering Ethics Education Cultivating Character Strengths In Engineering Education",Scoping review of character development pedagogies in engineering education,direct,0.833891162655414,479
8,452,Engineering Ethics,Scoping review of character development pedagogies in engineering education,direct,0.6461520848102648,452
8,1240,Engineering Pedagogy,Scoping review of character development pedagogies in engineering education,direct,0.6010358756110479,1240
9,10022,9.3.1 Engineering Education,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.4028246261504709,487
9,10021,9.3 Engineering Education & Research,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.4028246261504709,487
9,10017,9. INTERDISCIPLINARY & EMERGING FIELDS,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.4028246261504709,487
9,10224,"An Orientations Approach To Public Deliberation,  Deliberative Cartographies Of Ai And Environmental Justice""",Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.4028246261504709,487
9,10107,5.4.1 Engineering Design,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.34225413581014585,484
9,10027,5.4 Design & Manufacturing,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.34225413581014585,484
9,10026,5. MECHANICAL & AEROSPACE ENGINEERING,Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.34225413581014585,484
9,10278,"Multiphase Flow,  And Fluid-solid Interaction",Operationalizing Team Effectiveness with Evidence-based Practice,ancestor,0.34225413581014585,484
9,487,Broadening Engagement In Engineering Education Building Self-efficacy For Success In Engineering Education,Operationalizing Team Effectiveness with Evidence-based Practice,direct,0.4028246261504709,487
9,1309,Engineering Education Research,Operationalizing Team Effectiveness with Evidence-based Practice,direct,0.36593588896127405,1309
9,484,The Lego(r) Group's Design Values & Practices,Operationalizing Team Effectiveness with Evidence-based Practice,direct,0.34225413581014585,484
10,10022,9.3.1 Engineering Education,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,ancestor,0.5916199163357483,1309
10,10021,9.3 Engineering Education & Research,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,ancestor,0.5916199163357483,1309
10,10017,9. INTERDISCIPLINARY & EMERGING FIELDS,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,ancestor,0.5916199163357483,1309
10,10224,"An Orientations Approach To Public Deliberation,  Deliberative Cartographies Of Ai And Environmental Justice""",Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,ancestor,0.5916199163357483,1309
10,1309,Engineering Education Research,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,direct,0.5916199163357483,1309
10,487,Broadening Engagement In Engineering Education Building Self-efficacy For Success In Engineering Education,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,direct,0.5425882709732402,487
10,19,Engineering Education,Engineering Education Meets Organizational Science: Toward Best Practices for Strategic Change,direct,0.5311976357863499,19
11,10246,3.5.2 Ceramics,Evaluation of ultra-high temperature ceramics foraeropropulsion use,ancestor,0.552689838826325,566
11,10229,3.5 Structural Materials,Evaluation of ultra-high temperature ceramics foraeropropulsion use,ancestor,0.552689838826325,566
11,10003,3. MATERIALS SCIENCE & ENGINEERING,Evaluation of ultra-high temperature ceramics foraeropropulsion use,ancestor,0.552689838826325,566
11,10249,"Metallic Glass,  Imcs""",Evaluation of ultra-high temperature ceramics foraeropropulsion use,ancestor,0.552689838826325,566
11,566,Thermal Properties Of Ceramics,Evaluation of ultra-high temperature ceramics foraeropropulsion use,direct,0.552689838826325,566
11,597,Synthesis And Life-cycle Analysis Of Ceramic Materials,Evaluation of ultra-high temperature ceramics foraeropropulsion use,direct,0.4891199567573831,597
11,550,High Temperature Materials Science And Oxides,Evaluation of ultra-high temperature ceramics foraeropropulsion use,direct,0.48892000663884394,550
12,10246,3.5.2 Ceramics,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,ancestor,0.6385099699606851,566
12,10229,3.5 Structural Materials,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,ancestor,0.6385099699606851,566
12,10003,3. MATERIALS SCIENCE & ENGINEERING,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,ancestor,0.6385099699606851,566
12,10249,"Metallic Glass,  Imcs""",UHTCs: ultra-high temperature ceramic materials for extreme environment applications,ancestor,0.6385099699606851,566
12,566,Thermal Properties Of Ceramics,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,direct,0.6385099699606851,566
12,559,High Temperature Materials Design,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,direct,0.6037273873350907,559
12,550,High Temperature Materials Science And Oxides,UHTCs: ultra-high temperature ceramic materials for extreme environment applications,direct,0.5704790637185386,550
13,10246,3.5.2 Ceramics,Paralinear oxidation of CVD SiC in water vapor,ancestor,0.31756470659940533,597
13,10229,3.5 Structural Materials,Paralinear oxidation of CVD SiC in water vapor,ancestor,0.31756470659940533,597
13,10003,3. MATERIALS SCIENCE & ENGINEERING,Paralinear oxidation of CVD SiC in water vapor,ancestor,0.31756470659940533,597
13,10249,"Metallic Glass,  Imcs""",Paralinear oxidation of CVD SiC in water vapor,ancestor,0.31756470659940533,597
13,597,Synthesis And Life-cycle Analysis Of Ceramic Materials,Paralinear oxidation of CVD SiC in water vapor,direct,0.31756470659940533,597
13,10240,3.5.4 Materials Degradation,Paralinear oxidation of CVD SiC in water vapor,direct,0.3166931372212678,10240
13,10283,"3.5.4 Materials Degradation,",Paralinear oxidation of CVD SiC in water vapor,direct,0.31250559448172865,10283
14,10283,"3.5.4 Materials Degradation,",Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.3732539942581047,690
14,10229,3.5 Structural Materials,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.3732539942581047,690
14,10003,3. MATERIALS SCIENCE & ENGINEERING,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.3732539942581047,690
14,10249,"Metallic Glass,  Imcs""",Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.3732539942581047,690
14,10060,7.1.1 Reaction Engineering,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.36694493266746064,1193
14,10031,7.1 Chemical Engineering,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.36694493266746064,1193
14,10030,7. CHEMICAL & NUCLEAR ENGINEERING,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.36694493266746064,1193
14,10244,"We Do Modeling Of Electron And Phonon Transport In Crystalline Solids And Investigate The Role Of Scattering Processes On The Response Functions.""",Variation of the oxidation rate of silicon carbide with water‐vapor pressure,ancestor,0.36694493266746064,1193
14,690,Metal Oxidation,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,direct,0.3732539942581047,690
14,1193,Chemical Kinetics,Variation of the oxidation rate of silicon carbide with water‐vapor pressure,direct,0.36694493266746064,1193
14,10263,"Growth,  And Oxidation",Variation of the oxidation rate of silicon carbide with water‐vapor pressure,direct,0.3488489874691137,10263
15,10189,5.2.2 Heat Transfer,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",ancestor,0.35985506453928895,567
15,10156,5.2 Fluid Mechanics & Thermal Sciences,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",ancestor,0.35985506453928895,567
15,10026,5. MECHANICAL & AEROSPACE ENGINEERING,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",ancestor,0.35985506453928895,567
15,10278,"Multiphase Flow,  And Fluid-solid Interaction","SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",ancestor,0.35985506453928895,567
15,567,Radiative Transport Processes In Oxides And Silicates,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",direct,0.35985506453928895,567
15,10261,5.2.4 Combustion,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",direct,0.33749632547095876,10261
15,594,Combustion,"SiC Recession Caused by SiO2 Scale Volatility under Combustion Conditions: II, Thermodynamics and Gaseous‐Diffusion Model",direct,0.32995203257912065,594
16,10246,3.5.2 Ceramics,Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,ancestor,0.42576365109252956,566
16,10229,3.5 Structural Materials,Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,ancestor,0.42576365109252956,566
16,10003,3. MATERIALS SCIENCE & ENGINEERING,Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,ancestor,0.42576365109252956,566
16,10249,"Metallic Glass,  Imcs""",Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,ancestor,0.42576365109252956,566
16,566,Thermal Properties Of Ceramics,Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,direct,0.42576365109252956,566
16,550,High Temperature Materials Science And Oxides,Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,direct,0.4047842441999825,550
16,10249,"Metallic Glass,  Imcs""",Experimental investigation of fifth oxide effects on calcium–magnesium–aluminosilicate glass properties,direct,0.4012485514125407,10249
17,10230,3.5.1 Metals & Alloys,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.4043787748336284,790
17,10229,3.5 Structural Materials,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.4043787748336284,790
17,10003,3. MATERIALS SCIENCE & ENGINEERING,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.4043787748336284,790
17,10249,"Metallic Glass,  Imcs""",Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.4043787748336284,790
17,10234,7.2.2 Radiation Effects,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3376342761965932,513
17,10233,7.2 Nuclear Engineering,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3376342761965932,513
17,10030,7. CHEMICAL & NUCLEAR ENGINEERING,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3376342761965932,513
17,10244,"We Do Modeling Of Electron And Phonon Transport In Crystalline Solids And Investigate The Role Of Scattering Processes On The Response Functions.""",Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3376342761965932,513
17,10075,6.3.2 Water Treatment,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3362708838522769,805
17,10069,6.3 Water Resources & Environmental,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3362708838522769,805
17,10068,6. CIVIL & ENVIRONMENTAL ENGINEERING,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3362708838522769,805
17,10102,"Safety,  And Comfort (mobility)",Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,ancestor,0.3362708838522769,805
17,790,Magnesium,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,direct,0.4043787748336284,790
17,513,Radiation-solid Interactions Ion-solid Interactions,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,direct,0.3376342761965932,513
17,805,Water Chemistry,Mechanisms of rare‐earth monosilicate reaction with calcium–magnesium aluminosilicate,direct,0.3362708838522769,805
18,10194,3.1.3 Thin Films & Coatings,Oxygen tracer diffusion in yttrium silicates,ancestor,0.5587325892705013,562
18,10047,3.1 Materials Synthesis & Processing,Oxygen tracer diffusion in yttrium silicates,ancestor,0.5587325892705013,562
18,10003,3. MATERIALS SCIENCE & ENGINEERING,Oxygen tracer diffusion in yttrium silicates,ancestor,0.5587325892705013,562
18,10249,"Metallic Glass,  Imcs""",Oxygen tracer diffusion in yttrium silicates,ancestor,0.5587325892705013,562
18,10189,5.2.2 Heat Transfer,Oxygen tracer diffusion in yttrium silicates,ancestor,0.43112201139864376,567
18,10156,5.2 Fluid Mechanics & Thermal Sciences,Oxygen tracer diffusion in yttrium silicates,ancestor,0.43112201139864376,567
18,10026,5. MECHANICAL & AEROSPACE ENGINEERING,Oxygen tracer diffusion in yttrium silicates,ancestor,0.43112201139864376,567
18,10278,"Multiphase Flow,  And Fluid-solid Interaction",Oxygen tracer diffusion in yttrium silicates,ancestor,0.43112201139864376,567
18,10229,3.5 Structural Materials,Oxygen tracer diffusion in yttrium silicates,ancestor,0.3934729991485345,550
18,562,Environmental And Thermal Barrier Coatings,Oxygen tracer diffusion in yttrium silicates,direct,0.5587325892705013,562
18,567,Radiative Transport Processes In Oxides And Silicates,Oxygen tracer diffusion in yttrium silicates,direct,0.43112201139864376,567
18,550,High Temperature Materials Science And Oxides,Oxygen tracer diffusion in yttrium silicates,direct,0.3934729991485345,550
19,10283,"3.5.4 Materials Degradation,",Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,ancestor,0.4696464386998628,690
19,10229,3.5 Structural Materials,Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,ancestor,0.4696464386998628,690
19,10003,3. MATERIALS SCIENCE & ENGINEERING,Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,ancestor,0.4696464386998628,690
19,10249,"Metallic Glass,  Imcs""",Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,ancestor,0.4696464386998628,690
19,690,Metal Oxidation,Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,direct,0.4696464386998628,690
19,550,High Temperature Materials Science And Oxides,Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,direct,0.4689183390296161,550
19,10263,"Growth,  And Oxidation",Oxidation Behavior of Tantalum in High Temperature Molecular and Dissociated Oxygen,direct,0.45620082012472074,10263
20,10246,3.5.2 Ceramics,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.350786996833002,537
20,10229,3.5 Structural Materials,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.350786996833002,537
20,10003,3. MATERIALS SCIENCE & ENGINEERING,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.350786996833002,537
20,10249,"Metallic Glass,  Imcs""",Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.350786996833002,537
20,10073,3.3 Materials Properties & Applications,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.33986869357647287,10074
20,10233,7.2 Nuclear Engineering,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.3359992706652663,10295
20,10030,7. CHEMICAL & NUCLEAR ENGINEERING,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.3359992706652663,10295
20,10244,"We Do Modeling Of Electron And Phonon Transport In Crystalline Solids And Investigate The Role Of Scattering Processes On The Response Functions.""",Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,ancestor,0.3359992706652663,10295
20,537,Complex Oxides,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,direct,0.350786996833002,537
20,10074,3.3.4 Energy Materials,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,direct,0.33986869357647287,10074
20,10295,7.2.1 Nuclear Materials,Ab initio stability predictions for rare earth oxyphosphates and experimental confirmation of cerium (III) phases,direct,0.3359992706652663,10295
21,10178,2.5.4 Digital Well-being,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.38458381991977575,755
21,10104,2.5 Human-Computer Interaction,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.38458381991977575,755
21,10037,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.38458381991977575,755
21,10163,"Compilers,  And Architecture",Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.38458381991977575,755
21,10012,8.4.1 Human Factors,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.3388447643491984,328
21,10011,8.4 Human Factors & Ergonomics,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.3388447643491984,328
21,10010,8. INDUSTRIAL & SYSTEMS ENGINEERING,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.3388447643491984,328
21,10172,"Secure,  And Sustainable Socially Coupled Systems",Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,ancestor,0.3388447643491984,328
21,755,Mental Health,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,direct,0.38458381991977575,755
21,327,Mental & Digital Health,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,direct,0.38021245374340906,327
21,328,Behavioral Sensing,Mental Health and Behavior of College Students During the Early Phases of the COVID-19 Pandemic: Longitudinal Smartphone and Ecological Momentary Assessment Study,direct,0.3388447643491984,328
22,10012,8.4.1 Human Factors,Differentiating higher and lower job performers in the workplace using mobile sensing,ancestor,0.48964879476442086,328
22,10011,8.4 Human Factors & Ergonomics,Differentiating higher and lower job performers in the workplace using mobile sensing,ancestor,0.48964879476442086,328
22,10010,8. INDUSTRIAL & SYSTEMS ENGINEERING,Differentiating higher and lower job performers in the workplace using mobile sensing,ancestor,0.48964879476442086,328
